Block Height|Block Reward
15537600|0.294805599401596974
15537601|0.110180175540543372
15537602|0
15537603|0.044563963467744683
15537604|0.278455889791179669
15537605|0
15537606|0.185006512240228197
15537607|0.119091701641193653
15537608|0.048590384615894441
15537609|0.150025356650216135
15537610|0.362542833088887031
15537611|0.052418962364228263
15537612|0.077312491421429268
15537613|0.115703936420659226
15537614|0.042560215411605531
15537615|0.059486319216651309
15537616|0.030210337703714228
15537617|0.027761452634174717
15537618|0.022938447007549454
15537619|0.089146799069368622
15537620|0.00818585313134858
15537621|0.060904055195135454
15537622|0.0011295735
15537623|0.040677781419729608
15537624|0.069496590224689577
15537625|0.108883381149267256
15537626|0.02687636708560164
15537627|0.010891229410695806
15537628|0.09036001574743765
15537629|0.065547152545090625
15537630|0.02253323760500748
15537631|0.015933696930640143
15537632|0.073085234444785002
15537633|0.010846512483064904
15537634|0.028149875118145977
15537635|0.082471828629209043
15537636|0.007343172610439471
15537637|0.050223486615511033
15537638|0.012454025950546187
15537639|0.072629835840594844
15537640|0.062153673617069198
15537641|0.027385404799897356
15537642|0.049760513259175326
15537643|0.05756724722491512
15537644|0.046292950393675483
15537645|0.068143715015514467
15537646|0.06787586827594506
15537647|0.036288590544534704
15537648|0.022004017660671325
15537649|0.023933392653129513
15537650|0.146952626584128079
15537651|0.036798537325091597
15537652|0.192489536940652991
15537653|0.228998951114287526
15537654|1.52933429629583319
15537655|0.143998098483519448
15537656|0.010887875725024894
15537657|0.078993522939052871
15537658|0.022702268161245056
15537659|0.000630652144848284
15537660|0.077397220563573823
15537661|0.009850825595460262
15537662|0.044198526355357238
15537663|0.011217954577818515
15537664|0.139179790264326403
15537665|0.06396643442448811
15537666|0.497390453794762223
15537667|0.027585922508688103
15537668|0.09589130488075764
15537669|0.009157896571937622
15537670|0.101742986620425046
15537671|0
15537672|0.421144735970372212
15537673|0.089893480738217382
15537674|0.529857957619241229
15537675|0.069045666534413627
15537676|0.019367123603555002
15537677|0.022705843156596497
15537678|0.040909059065135521
15537679|0.038160151009867526
15537680|0.085037473564921852
15537681|0.066456030629749808
15537682|0.003007322169842365
15537683|0.049519039712518689
15537684|0.009607863351280194
15537685|0.062053243297961107
15537686|0.052755747445744257
15537687|0.02698261913711363
15537688|0.032331469132341979
15537689|0
15537690|0.120521045888532807
15537691|0.036384768768934778
15537692|0.064719555263549216
15537693|0.011416598563177207
15537694|0.037122541936436883
15537695|0.02325860438035487
15537696|0.017312301637073367
15537697|0.085918146432306592
15537698|0.054609808568590185
15537699|0.052349338894607422
15537700|0.06190375969941889
15537701|0.01929479298638344
15537702|0.071034859744920293
15537703|0.110876058184078878
15537704|0.08407818398802536
15537705|0.064727524205465878
15537706|0.160897985097994736
15537707|0.013937663949329874
15537708|0.033865325659000697
15537709|0.061716455254171015
15537710|0.014896697895848928
15537711|0.024286306142759984
15537712|0.035171449845428809
15537713|0.03491605178821895
15537714|0.036140640868973348
15537715|0.045977836648080545
15537716|0.070825810432360341
15537717|0.015591857165135798
15537718|0.051106694767480174
15537719|0.045103196727301407
15537720|0.021585438930114451
15537721|0.036485141922009738
15537722|0.071622588922278084
15537723|0.017296495910390014
15537724|0.17951204315474374
15537725|0.020710864460698233
15537726|0.034588230833230532
15537727|0.040640860915568999
15537728|0.039378322109926744
15537729|0.035702754647223493
15537730|0.097034302340445294
15537731|0.153192661138021234
15537732|0.036219189788949203
15537733|0.056573400475836362
15537734|0.069296455767995043
15537735|0.020724537664760217
15537736|0
15537737|0.181735259612438273
15537738|0.039289279336293051
15537739|0.20982672416895697
15537740|0.041955882542764772
15537741|0.025881076352173481
15537742|0.016940855810609232
15537743|0.034800887126773033
15537744|0.034211254013138774
15537745|0.053519570778818874
15537746|0.019167196035667817
15537747|0.045390007600433236
15537748|0.028965465668104555
15537749|0.011714203048877014
15537750|0.147387310303327604
15537751|0
15537752|0.088538677519014685
15537753|0.108038269395170466
15537754|0
15537755|0.07157589293638538
15537756|0.036335620731552352
15537757|0.031747888306731699
15537758|0.113130705608927348
15537759|0.23641211508020832
15537760|0.0857607609291921
15537761|0.00952472214716997
15537762|0.064038734081645306
15537763|0.040189244109685204
15537764|0.003899987454709769
15537765|0.034568272392927619
15537766|0.037122354927714504
15537767|0.062574087370558842
15537768|0.060060085012995998
15537769|0.014781855739218567
15537770|0.123253957593735375
15537771|0.014511267249687305
15537772|0.048959518877962306
15537773|0
15537774|0.104118791358177838
15537775|0.029030158920518528
15537776|0.132549313315839007
15537777|0.015096406218209977
15537778|0.068033880152526596
15537779|0.356716142854095953
15537780|0.124800686267907648
15537781|0.001624154794288421
15537782|0.067766177441147557
15537783|0.098562198475079741
15537784|0.018140881767801779
15537785|0.069184029029422922
15537786|0.06967227755868602
15537787|0.030921056939396241
15537788|0.025481363323662013
15537789|0.058780203504929276
15537790|0.023332604345438649
15537791|0.049116794406497314
15537792|0.078117979237291208
15537793|0.062766759925504836
15537794|0.011188564827496839
15537795|0.024666549857157613
15537796|0.089170768545627711
15537797|0.000728413
15537798|0.234402368285132904
15537799|0.080875646850388606
15537800|0.022336285255530508
15537801|0.021621270069269007
15537802|0.079463960283185401
15537803|0.02160939771920867
15537804|0.030286539551050331
15537805|0.024282496345634064
15537806|0.046179912783365183
15537807|0.074367601430816245
15537808|0.039328362107654787
15537809|0.027274181077084645
15537810|0.02870943878567382
15537811|0.048267224559382899
15537812|0.105098414472062089
15537813|0.091993885428309909
15537814|0.104780276305627181
15537815|0.009969030499865455
15537816|0.06641956396704944
15537817|0.008562094580380419
15537818|0.040099225496131481
15537819|0.26485023147072698
15537820|0.019938070680347704
15537821|0.07776106421096574
15537822|0.073124077935810422
15537823|0.009618181086677405
15537824|0.071657524771898769
15537825|0.010384720379811336
15537826|0.033835456802563166
15537827|0.05768514910213796
15537828|0.040828803796655366
15537829|0.059740013115598994
15537830|0.034213552142782648
15537831|0.012418030200375091
15537832|0.030108868161604514
15537833|0
15537834|0.06067744375619305
15537835|0.033403964188171563
15537836|0.060957022401266053
15537837|0.029851176027420339
15537838|0.035602282154418776
15537839|0.042454019902334976
15537840|0.063587275856250927
15537841|0.024408031768420276
15537842|0.037634176217497743
15537843|0.121534709951398387
15537844|0.033784071747855013
15537845|0.056679242899794738
15537846|0.062296334622357095
15537847|0.015160318455279063
15537848|0.03097949785778037
15537849|0.037239749973732792
15537850|0.007284413646065608
15537851|0.048431647681315027
15537852|0.022378324990089854
15537853|0.036969001802095011
15537854|0.042266104066944237
15537855|0.04668889460716152
15537856|0.218343957145916248
15537857|0.02646217022732231
15537858|0.064418059439671248
15537859|0.025682887344365921
15537860|0
15537861|0.167796415534468733
15537862|0.055708815169679259
15537863|0.035840411059597983
15537864|0.012550034126315621
15537865|0.019700903133803473
15537866|0.070552848823794728
15537867|0.011590273455781203
15537868|0.044562304789837677
15537869|0.092796534130070911
15537870|0.02220382944356152
15537871|0.097347244808846882
15537872|0.0002757975
15537873|0.14023390707752475
15537874|0.358764871126231653
15537875|0.027723576383284959
15537876|0.126713600414203599
15537877|0.130949603357254775
15537878|0.015253286392254696
15537879|0.063862003765421959
15537880|0.177781964785692933
15537881|0.054319612704369099
15537882|0.027378988589171827
15537883|0.117425968876211776
15537884|0.023084500185003696
15537885|0
15537886|0.165017575450833083
15537887|0.037475545208146755
15537888|0.097497070631618408
15537889|0.013142814709063148
15537890|0.040221491605680117
15537891|0.047214640924936125
15537892|0.043727938880150415
15537893|0.122491008609851772
15537894|0.034786035382454533
15537895|0.004560501651936098
15537896|0.030764205689356944
15537897|0.032427216179246733
15537898|0.079628596206231066
15537899|0.024931582139810042
15537900|0.01116043758718706
15537901|0.053385322790803421
15537902|0.020681348037365613
15537903|0.066699437482043493
15537904|0.097313583201824493
15537905|0.001389605597248128
15537906|0.080732224562422467
15537907|0.073926761590197863
15537908|0.026312111266836852
15537909|0.263888179428242357
15537910|0.045671324274946061
15537911|0.346197331993899129
15537912|0.129071029491924869
15537913|0.18918328177826453
15537914|0.292998086473843733
15537915|0.01438959273830547
15537916|0.121712080219288713
15537917|0
15537918|0.107710347406247892
15537919|0.051654905741674539
15537920|0.093993693857930225
15537921|0.039763566255948562
15537922|0.20348312492514246
15537923|0.169420653325928144
15537924|0.01483128116926907
15537925|0.006413774231254372
15537926|0.176256753498915274
15537927|0.021456924469736799
15537928|0.034267217668509841
15537929|0.039367244261745867
15537930|0.026250839401553264
15537931|0.007998485592739034
15537932|0.072005798401416038
15537933|0.005048359608684732
15537934|0.041393890358621365
15537935|0.007944018027141595
15537936|0.103805937759348637
15537937|0.013167038495164694
15537938|0.054498287246497807
15537939|0.037429084511363333
15537940|0.10222536898325529
15537941|0.045719735463419968
15537942|0.026918498431650038
15537943|0.084959266088453832
15537944|0.012863027037406114
15537945|0.019266079414511218
15537946|0.048113971372535882
15537947|0
15537948|0.140081260716821836
15537949|0.053020957217991232
15537950|0.020035889841647784
15537951|0.049322841733840724
15537952|0.034777084748321772
15537953|0.072926632374786091
15537954|0.035204838152136964
15537955|0.004401755914213529
15537956|0.046522305061488508
15537957|0.150248250794546334
15537958|0.003717218849672523
15537959|0.398368519888792937
15537960|0.091979047892914023
15537961|0.266383958329003613
15537962|0.090909188822039124
15537963|0.298525074891750592
15537964|0.046998788884791961
15537965|0.394871387504711034
15537966|0.018178658938721578
15537967|0.040301485203533881
15537968|0.199642333829077534
15537969|0.106606926889890665
15537970|0.003029447534833013
15537971|0.275243292198414783
15537972|0.070060894851538938
15537973|0.004268890067002436
15537974|0.039475782862132122
15537975|0.068586234756175538
15537976|0.03497886702384492
15537977|0
15537978|0.161557598233038949
15537979|0.006488750492456709
15537980|0.069402816861974232
15537981|0.050059238553195021
15537982|0.043748234698005039
15537983|0.031916211571783351
15537984|0.100404104016216273
15537985|0.122607368673626188
15537986|0.017474199717787375
15537987|0.01094580866295158
15537988|0.053654594820756206
15537989|0.021860607312790335
15537990|0.065233383095445142
15537991|0.114979234301322366
15537992|0.011486647916420863
15537993|0.064367194613040925
15537994|0.027911297377098353
15537995|0.022744289922465415
15537996|0.065402984874570205
15537997|0.025634160788284048
15537998|0.022920838467068447
15537999|0.239207768781754037
15538000|0.089717601191763713
15538001|0.156820295855193961
15538002|0.048919844974781484
15538003|0.154854486882615797
15538004|0.012046651928697116
15538005|0.101666661036415287
15538006|0.04404064600967058
15538007|0.027105883987354897
15538008|0.013695331336100275
15538009|0.077217992964628596
15538010|0.051280618737606133
15538011|0
15538012|0
15538013|0.120857782315766282
15538014|0.039490681784601652
15538015|0.012247200572813499
15538016|0.081427025080953098
15538017|0.012523047023917389
15538018|0.033177979118186613
15538019|0
15538020|0.083140892546976052
15538021|0.054316594844603046
15538022|0.012934475075667717
15538023|0.079272217697493529
15538024|0.041845041136402482
15538025|0.02967740993134889
15538026|0.033851212134424972
15538027|0.035234664313330625
15538028|0.01587755998989415
15538029|0.085983984990479094
15538030|0.030069884787310212
15538031|0.296268994193670655
15538032|0.020649058422796396
15538033|0.053730936167506568
15538034|0.01146768504006201
15538035|0.078090499518320962
15538036|0.001409849274053704
15538037|0.019992762615641749
15538038|0.051095230909643426
15538039|0.005469090461504645
15538040|0.041910418174943051
15538041|0.034024684167241995
15538042|0.047310048306990294
15538043|0.016395922864596456
15538044|0.01762696505556827
15538045|0.029093906461994197
15538046|0.017288215034715195
15538047|0
15538048|0.145788995705515098
15538049|0.059433895038334364
15538050|0.044203408847965611
15538051|0.016618116452364571
15538052|0.042910142608485709
15538053|0.046173255113237165
15538054|0.011774956380689539
15538055|0.106945523175104577
15538056|0.010342423692998611
15538057|0.060633463470170693
15538058|0.013448011198292684
15538059|0.02603590859455509
15538060|0.040595442880335027
15538061|0.032101132965514855
15538062|0.032090682872482611
15538063|0.062982184376844656
15538064|0.094619658573052524
15538065|0.007925670085462615
15538066|0.175647757683618467
15538067|0.022564217018091822
15538068|0.076538889516429694
15538069|0.115379652340608062
15538070|0.014827231858973961
15538071|0.073144933731910141
15538072|0.067165347120438837
15538073|0.01568861698617463
15538074|0.016968647226571771
15538075|0.070836414443133865
15538076|0.039776947153000593
15538077|0.044130521805621722
15538078|0.072672005523171213
15538079|0.093466770545658982
15538080|0.107947221934228406
15538081|0.368982311478765107
15538082|0.089256612007328586
15538083|1.082732819362522314
15538084|0.465835136517737671
15538085|0.05146532894303667
15538086|0.069750709103579106
15538087|0.006411372852788992
15538088|0.029827562501005163
15538089|0.034399272114971926
15538090|0.114008238178621268
15538091|0.016855892790846686
15538092|0.085087691665367031
15538093|0.017904474464037405
15538094|0.615061072974551845
15538095|0.025756755359735302
15538096|0.064111816481745125
15538097|0.003939233906517371
15538098|0.034207112412499784
15538099|0.037994220561982098
15538100|0.006636725151529756
15538101|0.057039591222462477
15538102|0.001458357741617662
15538103|0.062256460256049655
15538104|0.015203450402131143
15538105|0.041694203784580684
15538106|0.010992950263215148
15538107|0.137589140925109544
15538108|0.001605980837827869
15538109|0.056403633703551043
15538110|0.034224497100828616
15538111|0.020688979729584971
15538112|0.032226729583024311
15538113|0.019221719462256252
15538114|0.073481856622467282
15538115|0.062178019274601578
15538116|0.042274331694235836
15538117|0.008807912264891451
15538118|0.041049304699796894
15538119|0.040987629522137411
15538120|0.036290559464496195
15538121|0.00898502871789362
15538122|0.034305909345532748
15538123|0.050646822560225734
15538124|0.011920381842553802
15538125|0.037647522363495038
15538126|0.095875509694788395
15538127|0.044912745460809859
15538128|0.010464792197560998
15538129|0.051930772922862023
15538130|0.040798532421262642
15538131|0.064640853747366071
15538132|0.007052717796090438
15538133|0.023910015496154823
15538134|0.062419257374063986
15538135|0.017791254626380457
15538136|0.068984590930253644
15538137|0.061184016335032516
15538138|0.046577521787921803
15538139|0.02954725296303794
15538140|0.036335111804593071
15538141|0.082423029878871218
15538142|0.008360140644749349
15538143|0.029627724389565608
15538144|0.053074328927969314
15538145|0.015354746144340158
15538146|0.13734510571748738
15538147|0.030844418059851317
15538148|0.039063845043869419
15538149|0.101478375374404402
15538150|0.020068615287267762
15538151|0.042154269033209683
15538152|0.028764404934777339
15538153|0
15538154|0.032589865720520923
15538155|0.079205851624743142
15538156|0.042410503664975328
15538157|0.135150331205745663
15538158|0.078110820479431962
15538159|0.050407962235179641
15538160|0.00851094622337009
15538161|0.08591109467534828
15538162|0.02234989275327758
15538163|0.046655865124625976
15538164|0.021571642786274326
15538165|0.09656294958772234
15538166|0.037103546337921824
15538167|0.025484554431705473
15538168|0.012612753850889424
15538169|0.111030199356687383
15538170|0.035943372621596078
15538171|0.032978967248440308
15538172|0.027487773721793352
15538173|0.029424563561759458
15538174|0.036528647417686617
15538175|0.029307275498237932
15538176|0.053375618488280022
15538177|0.035844601173552984
15538178|0.020316455261846907
15538179|0.01405432082525633
15538180|0.039384817806487315
15538181|0.006753951190265793
15538182|0.063915738269307421
15538183|0.028504517741063273
15538184|0.034474911549504009
15538185|0.04596309241852688
15538186|0.034724292706277835
15538187|0.023584931797719668
15538188|0.083005120630105086
15538189|0.036161679459815299
15538190|0.016998952601213717
15538191|0.030997705862989688
15538192|0.059101019400151023
15538193|0.040736726216964336
15538194|0.078888834344715142
15538195|0.014548982008100933
15538196|0.042537399459467107
15538197|0.005871817434275484
15538198|0.071011043247731474
15538199|0.002051102633123518
15538200|0.048323488685150599
15538201|0.061829001722540875
15538202|0.079423538044711817
15538203|0.004548426469251796
15538204|0.049015171612717884
15538205|0.096576310058640128
15538206|0.354495499113172133
15538207|0.589567739453400761
15538208|0.040194566842569835
15538209|0.092390920200550536
15538210|0.049986449211020117
15538211|0.020086977397241916
15538212|0.041464813509140207
15538213|0.054187393290543826
15538214|0.146178148804755492
15538215|0.069060868316903216
15538216|0.002861811500892257
15538217|0.026643288709183441
15538218|0.034799483298094037
15538219|0.062750072217906136
15538220|0.042988489499207405
15538221|0.156203257240871864
15538222|0.012236485127612352
15538223|0.078375504011930118
15538224|0.030095051351198571
15538225|0
15538226|0.249307500274233544
15538227|0.101311472861688189
15538228|0.072286233819511248
15538229|0.02311327469287549
15538230|0.134823651858170422
15538231|0.019402654305894534
15538232|0.052898652632952346
15538233|0.058343226829547814
15538234|0.00716163258423692
15538235|0.044225877964080226
15538236|0.016095665176543137
15538237|0.035399822355374931
15538238|0.023447553968398151
15538239|0.061520019135436874
15538240|0.045522589302556549
15538241|0.027878446621328872
15538242|0.000209241
15538243|0.058887612978830731
15538244|0.138564873897865826
15538245|0.003234653490993926
15538246|0.076232405131046207
15538247|0.116289016731457932
15538248|0.27349358884166635
15538249|0.0159576961012393
15538250|0.03450527836377841
15538251|0.047167499878013147
15538252|0
15538253|0.049316587582655008
15538254|0.058268918230072302
15538255|0.077599149288861442
15538256|0.044149261355539205
15538257|0.018535704823212951
15538258|0.099299621654353385
15538259|0.046580049362865943
15538260|0.031312780277644071
15538261|0.049991877633493694
15538262|0.036751408876874208
15538263|0.014989140628514098
15538264|0.061512261572349173
15538265|0.027945061544213414
15538266|0.094397616692362557
15538267|0.0371021637704075
15538268|0.001798094334
15538269|0.038971754750458885
15538270|0.0345005444973075
15538271|0.074821525977760531
15538272|0.038938892595267103
15538273|0.034812416964608973
15538274|0.052615124036634461
15538275|0.027255790435396763
15538276|0.105220100079562192
15538277|0.009214679010171578
15538278|0.026312083960974974
15538279|0.050891703162595555
15538280|0.011443831812634097
15538281|0.032300781812832577
15538282|0.049850623343881367
15538283|0.050176844831404026
15538284|0.050289600383464896
15538285|0.072639065133808218
15538286|0.061865496428029189
15538287|0.038695125647744801
15538288|0.045544460728525591
15538289|0.028585472082301378
15538290|0.038440653161596515
15538291|0.009125530773876267
15538292|0.030983086589064287
15538293|0.039810584686547372
15538294|0.040094182128445006
15538295|0.02416798728660311
15538296|0.050577067412909233
15538297|0.075834412616488801
15538298|0.028329333246293
15538299|0.028365588093317565
15538300|0.043740237395861164
15538301|0.036483487940280363
15538302|0.00695571887394006
15538303|0.032571075186400364
15538304|0.040417612357434856
15538305|0.02020690414589625
15538306|0.069501677538098166
15538307|0.002988672018142918
15538308|0.022163103927918406
15538309|0.088556308298363086
15538310|0.025954994096450997
15538311|0.048548665725278905
15538312|0.060315537304026336
15538313|0.012133243604645478
15538314|0.036490407740594024
15538315|0.043343361432813464
15538316|0.030457302157466045
15538317|0.012473549106476273
15538318|0.027577501719994224
15538319|0.056578514669107962
15538320|0.015995688710002837
15538321|0.061239335578537849
15538322|0.042891251921982547
15538323|0.029610716225203004
15538324|0.055920787566616111
15538325|0.041730940079164486
15538326|0.026273767906030038
15538327|0.023859567479395638
15538328|0.042652352016253996
15538329|0.096815638225639403
15538330|0.010501823669449398
15538331|0.044525531540837498
15538332|0.099295102268395505
15538333|0.010914000245501032
15538334|0.038709711446897564
15538335|0.041819788629593565
15538336|0.092119935179147769
15538337|0.010200891244680471
15538338|0.023801475633646459
15538339|0.039895339997833546
15538340|0.043073649102980334
15538341|0.01703559008549151
15538342|0.114761989746907736
15538343|0.078143128387143583
15538344|0.020012058611974817
15538345|0.092104347116875568
15538346|0.035115700183024819
15538347|0.035374754309897369
15538348|0.031086226824920673
15538349|0.025756602344247057
15538350|0.037879336586682578
15538351|0.024524862454446275
15538352|0.040843537017585009
15538353|0.021465906589540011
15538354|0.046253553993155917
15538355|0.037370202291752772
15538356|0.055492247350343793
15538357|0.007037185731991211
15538358|0.038849823609441799
15538359|0.085310482319389412
15538360|0.137776672193814911
15538361|0.027615166289393202
15538362|0.018890424953632182
15538363|0.010109884505467298
15538364|0.046504064290963564
15538365|0.0417457239570758
15538366|0.046277098782193722
15538367|0.014079255749197077
15538368|0.148560614028494391
15538369|0.03098985005484601
15538370|0.031064328895603726
15538371|0.067485752469057585
15538372|0.103602410543978629
15538373|0.01782658069561557
15538374|0.026863924539764291
15538375|0.114083216345427338
15538376|0.049846939394547572
15538377|0.056889488136383534
15538378|0.383385935924590753
15538379|0.032439078200674682
15538380|0.059826855728096087
15538381|0.073173030401275509
15538382|0.026682612812446458
15538383|0.009541287940545666
15538384|0.115168857709437193
15538385|0.040400805047561304
15538386|0.009126364157683116
15538387|0.108181666468672808
15538388|0.047533872874255611
15538389|0.039850511592197642
15538390|0.012690451481528684
15538391|0.047141727976628783
15538392|0.010909733983127339
15538393|0.082886555777483608
15538394|0.250051513990180058
15538395|0.103881819793755595
15538396|0.039626249742294303
15538397|0.02279264000112443
15538398|0.044013424568495269
15538399|0.011428874523823293
15538400|0.064407015635145759
15538401|0.560529023701234364
15538402|0.051309880789272882
15538403|0.018394126443593916
15538404|0.052927068850054217
15538405|0.057132712859034785
15538406|0.032896588328871837
15538407|0.073388284943491349
15538408|0.074844257706660148
15538409|0.010247842201799829
15538410|0.054787591365857164
15538411|0.032395516160854577
15538412|0.041016667906712772
15538413|0.076012230166232195
15538414|0.034296864337169196
15538415|0.076929880696304642
15538416|0.019435749192438662
15538417|0.006309282454312608
15538418|0.050905433193738086
15538419|0.162335814992108624
15538420|0.029227115362978681
15538421|0.027273585605410149
15538422|0.046818070676860627
15538423|0.040573807379184657
15538424|0.102441590579609329
15538425|0.038047686818739925
15538426|0.027689710329360716
15538427|0.006175782589160569
15538428|0.077803142792397189
15538429|0.017847521873383077
15538430|0.035916400284546386
15538431|0.037957043917302775
15538432|0.035058350354902268
15538433|0.02577327156339885
15538434|0.101051207033253304
15538435|0.014507862263720399
15538436|0.027194732812034739
15538437|0.105653066016853332
15538438|0.827785217302799098
15538439|0.007299668402642384
15538440|0.061432426543572161
15538441|0.003056086894408216
15538442|0.035682775855600019
15538443|0
15538444|0.068396620095470644
15538445|0.030711716034284531
15538446|0.064585083065385674
15538447|0.069748910470590395
15538448|0.051784982293755359
15538449|0.02390820872696686
15538450|0.036648719449442791
15538451|0.023330668432632689
15538452|0.050811492688423255
15538453|0.013489846100943616
15538454|0.12187783193016186
15538455|0.011178927546978212
15538456|0.398570655971219296
15538457|0.02541146455200832
15538458|0
15538459|0.123182707671327621
15538460|0.088925392691968469
15538461|0.00971532759325475
15538462|0.067077619553554639
15538463|0.035668914664527662
15538464|0.043597605425304662
15538465|0.041786808808922221
15538466|0.069283079266074666
15538467|0.012370493944516606
15538468|0.041696571635700217
15538469|0.043894535216814592
15538470|0.029857919198488946
15538471|0.050006714733379082
15538472|0.064839261227200833
15538473|0.082697949902907484
15538474|0.008673227599198882
15538475|0.035655951952668391
15538476|0.052344200988846129
15538477|0.00989034691647794
15538478|0.047693358154923551
15538479|0.069529915695532817
15538480|0.014065257397498999
15538481|0.072072713941621946
15538482|0.021613629922214302
15538483|0.055927867051025127
